mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
92	91	3/16	3/16	3/4	2	1	i	a	i		i		i							m	1	1	0, -3, 1		0	0
92	91	1/4	1/4	3/4	2	1	V	a	i		V		V							M	1	1	1, 5, 2		1	1
92	91	1/2	1/2	3/4	2	1	V(#94)	a	i		V(#94)		V			#94				M	1	1	1, 0, 2	3	1	1
93	92	0	0	3/4	2	1	V	a	i		V		V							M	1	1	1, 5, 2		1	1
93	92	3/16	3/16	3/4	2	1	V7	a	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
93	92	1/4	1/4	3/4	2	1	i64	a	i		i64		i		64					m	1	1	1, 0, -3		0	1
93	92	5/8	5/8	3/4	2	1	i	a	i		i		i							m	1	1	0, -3, 1		0	0
94	93	0	0	3/4	2	1	V(64)/III	a	i		V(64)/III		V			64	III			M	1	1	-2, -3, 1		-2	-2
94	93	1/4	1/4	3/4	2	1	V/III	a	i		V/III		V				III			M	1	1	-2, 2, -1		-2	-2
94	93	5/8	5/8	3/4	2	1	V(94)/III	a	i		V(94)/III		V			94	III			M	1	1	-2, -3, -1	0	-2	-2
95	94	0	0	3/4	2	1	V/III	a	i		V/III		V				III			M	1	1	-2, 2, -1		-2	-2
95	94	3/16	3/16	3/4	2	1	III	a	i		III		III							M	1	1	-3, 1, -2		-3	-3
95	94	1/4	1/4	3/4	2	1	V(6)/III	a	i		V(6)/III		V			6	III			M	1	1	-2, 2, 1		-2	-2
96	95	0	0	3/4	2	1	V7/III	a	i		V7/III		V		7		III			Mm7	1	1	-2, 2, -1, -4		-2	-2
96	95	3/16	3/16	3/4	2	1	III	a	i		III		III							M	1	1	-3, 1, -2		-3	-3
96	95	1/4	1/4	3/4	2	1	V/III	a	i		V/III		V				III			M	1	1	-2, 2, -1		-2	-2
96	95	1/2	1/2	3/4	2	1	V(94)/III	a	i		V(94)/III		V			94	III			M	1	1	-2, -3, -1	0	-2	-2
97	96	0	0	3/4	2	1	V/III	a	i		V/III		V				III			M	1	1	-2, 2, -1		-2	-2
97	96	3/16	3/16	3/4	2	1	V7/III	a	i		V7/III		V		7		III			Mm7	1	1	-2, 2, -1, -4		-2	-2
97	96	1/4	1/4	3/4	2	1	III}	a	i		III		III						}	M	1	1	-3, 1, -2		-3	-3
98	97	0	0	3/4	2	1	{	a	i										{		1	1				
98	97	1/4	1/4	3/4	2	1	VI6	a	i		VI6		VI		6					M	1	1	0, -3, -4		-4	0
98	97	5/8	5/8	3/4	2	1	iv6	a	i		iv6		iv		6					m	1	1	-4, 0, -1		-1	-4
99	98	0	0	3/4	2	1	v	a	i		v		v							m	1	1	1, -2, 2		1	1
99	98	3/16	3/16	3/4	2	1	V2	a	i		V2		V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
99	98	1/4	1/4	3/4	2	1	i6	a	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
99	98	5/8	5/8	3/4	2	1	i	a	i		i		i							m	1	1	0, -3, 1		0	0
100	99	0	0	3/4	2	1	v6	a	i		v6		v		6					m	1	1	-2, 2, 1		1	-2
100	99	3/16	3/16	3/4	2	1	V43(4)/v	a	i		V43(4)/v		V		43	4	v			Mm7	1	1	3, 0, 2, 1		2	3
100	99	1/4	1/4	3/4	2	1	v	a	i		v		v							m	1	1	1, -2, 2		1	1
100	99	1/2	1/2	3/4	2	1	V/v	a	i		V/v		V				v			M	1	1	2, 6, 3		2	2
101	100	0	0	3/4	2	1	V}	a	i		V		V						}	M	1	1	1, 5, 2		1	1
102	101	0	0	3/4	2	1	i6{	a	i		i6		i		6				{	m	1	1	-3, 1, 0		0	-3
102	101	1/4	1/4	3/4	2	1	iv64	a	i		iv64		iv		64					m	1	1	0, -1, -4		-1	0
102	101	5/8	5/8	3/4	2	1	ii%43	a	i		ii%43		ii	%	43					%7	1	1	-4, 0, 2, -1		2	-4
103	102	0	0	3/4	2	1	i64	a	i		i64		i		64					m	1	1	1, 0, -3		0	1
103	102	1/4	1/4	3/4	2	1	i6	a	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
103	102	5/8	5/8	3/4	2	1	i	a	i		i		i							m	1	1	0, -3, 1		0	0
104	103	0	0	3/4	2	1	i2	a	i		i2		i		2					mm7	1	1	-2, 0, -3, 1		0	-2
104	103	3/16	3/16	3/4	2	1	.Ger6	a	i		Ger6	Ger	vii	o	65	b3	V			Ger	1	1	-4, 0, -3, 6		6	-4
104	103	1/4	1/4	3/4	2	1	V(64)	a	i		V(64)		V			64				M	1	1	1, 0, -3		1	1
104	103	1/2	1/2	3/4	2	1	V7	a	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
105	104	0	0	3/4	2	1	i}	a	i		i		i						}	m	1	1	0, -3, 1		0	0
106	105	0	0	3/4	2	1	III{	a	i		III		III						{	M	1	1	-3, 1, -2		-3	-3
106	105	1/4	1/4	3/4	2	1	VI6	a	i		VI6		VI		6					M	1	1	0, -3, -4		-4	0
106	105	5/8	5/8	3/4	2	1	iv6	a	i		iv6		iv		6					m	1	1	-4, 0, -1		-1	-4
107	106	0	0	3/4	2	1	v	a	i		v		v							m	1	1	1, -2, 2		1	1
107	106	3/16	3/16	3/4	2	1	V2	a	i		V2		V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
107	106	1/4	1/4	3/4	2	1	i6	a	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
107	106	5/8	5/8	3/4	2	1	i	a	i		i		i							m	1	1	0, -3, 1		0	0
108	107	0	0	3/4	2	1	v6	a	i		v6		v		6					m	1	1	-2, 2, 1		1	-2
108	107	3/16	3/16	3/4	2	1	V43(4)/v	a	i		V43(4)/v		V		43	4	v			Mm7	1	1	3, 0, 2, 1		2	3
108	107	1/4	1/4	3/4	2	1	v	a	i		v		v							m	1	1	1, -2, 2		1	1
108	107	1/2	1/2	3/4	2	1	V/v	a	i		V/v		V				v			M	1	1	2, 6, 3		2	2
109	108	0	0	3/4	2	1	V}	a	i		V		V						}	M	1	1	1, 5, 2		1	1
110	109	0	0	3/4	2	1	i6{	a	i		i6		i		6				{	m	1	1	-3, 1, 0		0	-3
110	109	1/4	1/4	3/4	2	1	iv64	a	i		iv64		iv		64					m	1	1	0, -1, -4		-1	0
110	109	5/8	5/8	3/4	2	1	ii%43	a	i		ii%43		ii	%	43					%7	1	1	-4, 0, 2, -1		2	-4
111	110	0	0	3/4	2	1	i64	a	i		i64		i		64					m	1	1	1, 0, -3		0	1
111	110	1/4	1/4	3/4	2	1	i6	a	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
111	110	5/8	5/8	3/4	2	1	i	a	i		i		i							m	1	1	0, -3, 1		0	0
112	111	0	0	3/4	2	1	i2	a	i		i2		i		2					mm7	1	1	-2, 0, -3, 1		0	-2
112	111	3/16	3/16	3/4	2	1	.Ger6	a	i		Ger6	Ger	vii	o	65	b3	V			Ger	1	1	-4, 0, -3, 6		6	-4
112	111	1/4	1/4	3/4	2	1	V(64)	a	i		V(64)		V			64				M	1	1	1, 0, -3		1	1
112	111	1/2	1/2	3/4	2	1	V7	a	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
113	112	0	0	3/4	2	1	i}	a	i		i		i						}	m	1	1	0, -3, 1		0	0
